,pathway,c_index,roc_auc_score
4716,GO_GOLGI_ASSOCIATED_VESICLE,0.5542812712605696,0.6063329928498469
4717,GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE,0.5212362717465254,0.6328907048008172
4718,GO_SYNAPSE,0.5590436388375936,0.6071501532175689
4719,GO_CHLORIDE_CHANNEL_COMPLEX,0.549032947808339,0.5710929519918284
4720,GO_CLATHRIN_COAT_OF_COATED_PIT,0.546943337544951,0.5750766087844739
4721,GO_SIN3_TYPE_COMPLEX,0.5350860141899115,0.5600612870275792
4722,GO_POSTSYNAPTIC_MEMBRANE,0.567110506366022,0.6114402451481104
4723,GO_SMALL_SUBUNIT_PROCESSOME,0.5355719700651181,0.5756894790602655
4724,GO_RUFFLE_MEMBRANE,0.5198269997084265,0.5830439223697651
4725,GO_EXTERNAL_ENCAPSULATING_STRUCTURE,0.5010205073379337,0.5362614913176711
4726,GO_CELL_TRAILING_EDGE,0.5141413159685101,0.5259448416751787
4727,GO_CATION_CHANNEL_COMPLEX,0.5594809991252794,0.6085801838610828
4728,GO_MLL1_2_COMPLEX,0.5381475362037127,0.5938712972420837
4729,GO_METHYLTRANSFERASE_COMPLEX,0.5329964039265235,0.5992849846782431
4730,GO_NUCLEOPLASM_PART,0.5540382933229663,0.5846782431052093
4731,GO_SYNAPTONEMAL_COMPLEX,0.5044707940519001,0.538100102145046
4732,GO_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT,0.5078724851783458,0.5154239019407558
4733,GO_CELL_CELL_ADHERENS_JUNCTION,0.527456506949169,0.5639427987742595
4734,GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX,0.5150160365438818,0.5112359550561798
4735,GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O_,0.5,0.5
4736,GO_CONNEXON_COMPLEX,0.5108854116046263,0.5731358529111339
4737,GO_GOLGI_MEMBRANE,0.5591894256001555,0.6152196118488253
4738,GO_COATED_VESICLE_MEMBRANE,0.5603557197006512,0.5968335035750767
4739,GO_SMOOTH_ENDOPLASMIC_RETICULUM,0.5176887938575178,0.5508682328907047
4740,GO_ENDORIBONUCLEASE_COMPLEX,0.5224997570220624,0.5272727272727272
4741,GO_ATPASE_COMPLEX,0.5450481096316454,0.5834525025536261
4742,GO_NUCLEAR_INNER_MEMBRANE,0.5314899407133832,0.5895812053115423
4743,GO_LATE_ENDOSOME,0.5384877053163573,0.582635342185904
4744,GO_VACUOLAR_LUMEN,0.5639031975896589,0.6448416751787538
4745,GO_LAMELLIPODIUM_MEMBRANE,0.5334337642142094,0.5825331971399388
4746,GO_EXOSOME_RNASE_COMPLEX_,0.5188064923704928,0.5297242083758937
4747,GO_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE,0.5636602196520556,0.5812053115423902
4748,GO_SPINDLE_MIDZONE,0.5495189036835455,0.6186925434116445
4749,GO_PRESYNAPTIC_MEMBRANE,0.5420351832053649,0.6019407558733401
4750,GO_NUCLEAR_MEMBRANE_PART,0.5240548158227233,0.541164453524004
4751,GO_XY_BODY,0.5398969773544562,0.5362614913176711
4752,GO_MITOCHONDRIAL_MEMBRANE_PART,0.5172514335698318,0.5349336057201226
4753,GO_COP9_SIGNALOSOME,0.5089901836913209,0.5376915219611847
4754,GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,0.5308581980756147,0.5544433094994892
4755,GO_NEURON_PROJECTION,0.5576343667994946,0.599591419816139
4756,GO_BLOC_COMPLEX,0.5076781028282632,0.5492339121552605
4757,GO_BETA_CATENIN_DESTRUCTION_COMPLEX,0.5153562056565264,0.5737487231869255
4758,GO_APICOLATERAL_PLASMA_MEMBRANE,0.5283798231120614,0.5205311542390194
4759,GO_CATALYTIC_COMPLEX,0.5534551462727184,0.5974463738508682
4760,GO_FILOPODIUM_TIP,0.5346486539022257,0.581511746680286
4761,GO_MISMATCH_REPAIR_COMPLEX,0.5305666245504909,0.498876404494382
4762,GO_AXONEME_PART,0.54315288171834,0.5961184882533197
4763,GO_KINETOCHORE,0.5566624550490815,0.6089887640449438
4764,GO_INTERSTITIAL_MATRIX,0.5212362717465254,0.5815117466802859
4765,GO_EXTRACELLULAR_SPACE,0.5544756536106522,0.605311542390194
4766,GO_CYTOPLASMIC_DYNEIN_COMPLEX,0.525075323160657,0.5232890704800817
4767,GO_ENDOLYSOSOME_MEMBRANE,0.5072407425405773,0.4876404494382023
4768,GO_PRESPLICEOSOME,0.5017008455632228,0.5521961184882533
4769,GO_CHD_TYPE_COMPLEX,0.5231800952473515,0.5574055158324821
4770,GO_SPERM_PRINCIPAL_PIECE,0.5045193896394208,0.5731358529111339
4771,GO_CATALYTIC_STEP_2_SPLICEOSOME,0.5351832053649529,0.575485188968335
4772,GO_VIRION,0.5153076100690057,0.5117466802860061
4773,GO_VACUOLAR_PART,0.5586548741374283,0.6087844739530133
4774,GO_MITOCHONDRIAL_PART,0.5495674992710662,0.6016343207354443
4775,GO_MITOCHONDRION,0.5505880066089999,0.595505617977528
4776,GO_CELL_SURFACE,0.5380017494411508,0.5850868232890706
4777,GO_HEMOGLOBIN_COMPLEX,0.5194382350082613,0.5525025536261491
4778,GO_DENDRITE_MEMBRANE,0.5095247351540481,0.5786516853932584
4779,GO_RESPIRATORY_CHAIN,0.5014092720380989,0.5122574055158325
4780,GO_U4_U6_X_U5_TRI_SNRNP_COMPLEX,0.5047137719895034,0.5484167517875383
4781,GO_PRP19_COMPLEX,0.5228885217222277,0.5138917262512768
4782,GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,0.5366410729905725,0.5623084780388151
4783,GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX,0.515550588006609,0.5582226762002042
4784,GO_STAGA_COMPLEX,0.5234716687724754,0.5198161389172625
4785,GO_SPERM_MIDPIECE,0.5356691612401594,0.5849846782431053
4786,GO_SECRETORY_GRANULE_MEMBRANE,0.5374186023909029,0.5766087844739529
4787,GO_DNA_PACKAGING_COMPLEX,0.5153562056565264,0.5557711950970378
4788,GO_POLE_PLASM,0.5273107201866071,0.5980592441266599
4789,GO_MEMBRANE_MICRODOMAIN,0.5530663815725532,0.6105209397344229
4790,GO_TRANSPORTER_COMPLEX,0.5628826902517251,0.6117466802860061
4791,GO_SIDE_OF_MEMBRANE,0.5424239479055302,0.5991828396322778
4792,GO_PHOTORECEPTOR_CONNECTING_CILIUM,0.5219652055593352,0.5488253319713994
4793,GO_CONDENSED_CHROMOSOME_OUTER_KINETOCHORE,0.541743609680241,0.5962206332992851
4794,GO_CLATHRIN_COATED_VESICLE_MEMBRANE,0.5525804256973467,0.5992849846782431
4795,GO_MEMBRANE_PROTEIN_COMPLEX,0.5591894256001555,0.6111338100102144
4796,GO_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE,0.5380503450286714,0.5827374872318692
4797,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,0.5673534843036252,0.6130745658835546
4798,GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN,0.5227913305471863,0.5278855975485189
4799,GO_U2_TYPE_PRESPLICEOSOME,0.4956263971231412,0.5456588355464759
4800,GO_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX,0.5042764117018175,0.5353421859039836
4801,GO_SCHMIDT_LANTERMAN_INCISURE,0.5098649042666926,0.5036772216547497
4802,GO_SEMAPHORIN_RECEPTOR_COMPLEX,0.5272621245990864,0.6187946884576099
4803,GO_AXON_CYTOPLASM,0.557585771211974,0.5808988764044943
4804,GO_LAMELLIPODIUM,0.5643405578773447,0.601838610827375
4805,GO_NUCLEAR_TRANSCRIPTION_FACTOR_COMPLEX,0.5392166391291671,0.5725229826353422
4806,GO_MIDBODY,0.5501992419088346,0.606435137895812
4807,GO_HETEROCHROMATIN,0.51934104383322,0.5460674157303371
4808,GO_DNA_HELICASE_COMPLEX,0.4947030809602488,0.5118488253319714
4809,GO_CHROMOCENTER,0.5019438235008261,0.49029622063329936
4810,GO_SPLICEOSOMAL_COMPLEX,0.5355719700651181,0.573953013278856
4811,GO_NADH_DEHYDROGENASE_COMPLEX,0.4965983088735543,0.5091930541368743
4812,GO_SARCOPLASM,0.5595781903003207,0.6130745658835547
4813,GO_DNA_DIRECTED_RNA_POLYMERASE_II_CORE_COMPLEX,0.526630381961318,0.5925434116445352
4814,GO_CELL_CELL_JUNCTION,0.5459714257945378,0.6034729315628192
4815,GO_CONDENSED_NUCLEAR_CHROMOSOME_CENTROMERIC_REGION,0.5048109631645447,0.5491317671092952
4816,GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX,0.5197298085333851,0.6092951991828397
4817,GO_INTRACILIARY_TRANSPORT_PARTICLE_B,0.5277966760618136,0.5989785495403472
4818,GO_DNA_DIRECTED_RNA_POLYMERASE_I_COMPLEX,0.5094275439790067,0.517364657814096
4819,GO_REPLICATION_FORK,0.5578773447370978,0.5687436159346272
4820,GO_IMMUNOGLOBULIN_COMPLEX,0.503644669064049,0.5216547497446373
4821,GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX,0.5029643308387598,0.5235955056179775
4822,GO_SMN_SM_PROTEIN_COMPLEX,0.5362523082904073,0.5713993871297242
4823,GO_RECEPTOR_COMPLEX,0.5562250947613957,0.6057201225740552
4824,GO_INTRACILIARY_TRANSPORT_PARTICLE,0.5323160657012344,0.5299284984678243
4825,GO_ANCHORING_JUNCTION,0.5457770434444552,0.5860061287027579
4826,GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,0.5048595587520653,0.5008171603677221
4827,GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE,0.5550588006609,0.5699693564862104
4828,GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE,0.5497132860336281,0.6054136874361593
4829,GO_GAMMA_TUBULIN_COMPLEX,0.5066575954903295,0.5212461695607763
4830,GO_POLYSOME,0.5400913597045388,0.580796731358529
4831,GO_PRESYNAPTIC_ACTIVE_ZONE,0.5497618816211488,0.6202247191011236
4832,GO_EXOCYST,0.5362037127028866,0.5450459652706844
4833,GO_DNA_DIRECTED_RNA_POLYMERASE_III_COMPLEX,0.5258042569734668,0.5608784473953012
4834,GO_PODOSOME,0.5209932938089221,0.5483146067415732
4835,GO_CILIARY_BASE,0.5402857420546214,0.6119509703779367
4836,GO_AUTOPHAGOSOME_MEMBRANE,0.5377587715035475,0.5061287027579162
4837,GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE,0.5071921469530567,0.5092951991828396
4838,GO_DYNEIN_COMPLEX,0.544416366993877,0.5849846782431052
4839,GO_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT,0.5027699484886772,0.5117466802860061
4840,GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX,0.5070949557780153,0.500715015321757
4841,GO_DESMOSOME,0.5424239479055302,0.6223697650663942
4842,GO_RECYCLING_ENDOSOME_MEMBRANE,0.5273593157741278,0.5504596527068437
4843,GO_ORGANELLE_ENVELOPE_LUMEN,0.5307124113130528,0.6051072522982636
4844,GO_SPINDLE_MICROTUBULE,0.5256098746233842,0.5747701736465781
4845,GO_GOLGI_TRANSPORT_COMPLEX,0.5243463893478472,0.5393258426966292
4846,GO_OUTER_MEMBRANE,0.5397997861794149,0.5885597548518897
4847,GO_RIBOSOMAL_SUBUNIT,0.5241520069977647,0.5461695607763024
4848,GO_CIS_GOLGI_NETWORK,0.5392166391291671,0.5382022471910112
4849,GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE,0.5474292934201574,0.5786516853932584
4850,GO_INHIBITORY_SYNAPSE,0.5041306249392555,0.5472931562819203
4851,GO_MICROTUBULE_END,0.5340655068519778,0.580796731358529
4852,GO_SUPRAMOLECULAR_FIBER,0.5565166682865196,0.5991828396322778
4853,GO_FIBRIL,0.5219166099718145,0.6106230847803882
4854,GO_NONMOTILE_PRIMARY_CILIUM,0.5343084847895812,0.5798774259448418
4855,GO_NUCLEAR_MATRIX,0.5383419185537953,0.6083758937691522
4856,GO_AXOLEMMA,0.5397511905918942,0.6034729315628191
4857,GO_MICROTUBULE_ASSOCIATED_COMPLEX,0.5602585285256099,0.6004085801838611
4858,GO_APICAL_PLASMA_MEMBRANE,0.5658956166780056,0.6158324821246169
4859,GO_PHAGOCYTIC_VESICLE_MEMBRANE,0.5206531246962776,0.549846782431052
4860,GO_PHOTORECEPTOR_INNER_SEGMENT,0.5102050733793372,0.5847803881511746
4861,GO_EUCHROMATIN,0.5546700359607347,0.5975485188968335
4862,GO_CELL_CORTEX,0.5559335212362717,0.5979570990806946
4863,GO_DNA_DIRECTED_RNA_POLYMERASE_II_HOLOENZYME,0.5222567790844591,0.5738508682328907
4864,GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT,0.5410146758674312,0.5644535240040858
4865,GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE,0.49902808824958694,0.50755873340143
4866,GO_LATERAL_ELEMENT,0.49509184566041403,0.5447395301327885
4867,GO_CYTOPLASMIC_VESICLE_PART,0.5613276314510642,0.617773237997957
4868,GO_INTERMEDIATE_FILAMENT_CYTOSKELETON,0.5406745067547867,0.583758937691522
4869,GO_ENDOSOMAL_PART,0.5530663815725532,0.5865168539325842
4870,GO_ACROSOMAL_VESICLE,0.5499076683837107,0.5680286006128703
4871,GO_PSEUDOPODIUM,0.519195257070658,0.5129724208375894
4872,GO_T_TUBULE,0.5573427932743706,0.6161389172625128
4873,GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT,0.5646807269899893,0.5742594484167517
4874,GO_PLASMA_MEMBRANE_REGION,0.5603557197006512,0.6175689479060266
4875,GO_NEURON_PROJECTION_MEMBRANE,0.5322674701137137,0.6228804902962206
4876,GO_INTEGRATOR_COMPLEX,0.514287102731072,0.5191011235955056
4877,GO_SARCOLEMMA,0.5520944698221402,0.6225740551583248
4878,GO_IKAPPAB_KINASE_COMPLEX,0.5094275439790067,0.5311542390194075
4879,GO_CELL_BODY,0.5551073962484206,0.6004085801838611
4880,GO_LYTIC_VACUOLE,0.5503450286713967,0.6015321756894791
4881,GO_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX,0.5171542423947906,0.546475995914198
4882,GO_CONDENSED_CHROMOSOME,0.5529205948099912,0.5882533197139939
4883,GO_ESC_E_Z_COMPLEX,0.48678200019438234,0.5424923391215526
4884,GO_NUCLEAR_PERIPHERY,0.542715521430654,0.5936670071501533
4885,GO_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX,0.5519972786470988,0.5963227783452503
4886,GO_MAIN_AXON,0.5449023228690835,0.6179775280898876
4887,GO_LAMELLAR_BODY,0.5021868014384294,0.541879468845761
4888,GO_CHROMATOID_BODY,0.5133151909806589,0.5531154239019408
4889,GO_CHROMOSOME_TELOMERIC_REGION,0.5528719992224705,0.562308478038815
4890,GO_TOR_COMPLEX,0.5128292351054524,0.5158324821246169
4891,GO_WNT_SIGNALOSOME,0.5213820585090874,0.5922369765066395
4892,GO_ACTIN_BASED_CELL_PROJECTION,0.5493245213334629,0.5827374872318692
4893,GO_CELL_PROJECTION,0.5555933521236271,0.6017364657814095
4894,GO_REPLISOME,0.5500534551462727,0.5451481103166497
4895,GO_CILIARY_MEMBRANE,0.5234230731849548,0.5865168539325842
4896,GO_COATED_VESICLE,0.553649528622801,0.5992849846782431
4897,GO_INTERCELLULAR_BRIDGE,0.5324618524637963,0.565679264555669
4898,GO_CELL_PROJECTION_PART,0.5537467197978424,0.6048008171603678
4899,GO_MHC_CLASS_II_PROTEIN_COMPLEX,0.5159393527067743,0.5776302349336058
4900,GO_KERATIN_FILAMENT,0.5482554184080085,0.5836567926455567
4901,GO_RNAI_EFFECTOR_COMPLEX,0.5183691320828069,0.518896833503575
4902,GO_PRESYNAPSE,0.5581203226747011,0.6144024514811032
4903,GO_A_BAND,0.5483040139955292,0.5966292134831461
4904,GO_NEUROMUSCULAR_JUNCTION,0.5496160948585869,0.5845760980592442
4905,GO_SOMATODENDRITIC_COMPARTMENT,0.55282340363495,0.5910112359550562
4906,GO_PRE_AUTOPHAGOSOMAL_STRUCTURE_MEMBRANE,0.5703664107299057,0.5993871297242084
4907,GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,0.5270677422490038,0.5688457609805924
4908,GO_LYTIC_VACUOLE_MEMBRANE,0.5551073962484206,0.6017364657814096
4909,GO_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX,0.5288657789872679,0.5618998978549541
4910,GO_ENVELOPE,0.5491301389833803,0.5953013278855975
4911,GO_PRIMARY_CILIUM,0.5397997861794149,0.5919305413687437
4912,GO_RUFFLE,0.5375643891534648,0.5730337078651685
4913,GO_WASH_COMPLEX,0.5174944115074351,0.5465781409601634
4914,GO_DENDRITE_CYTOPLASM,0.5408202935173486,0.5244126659856997
4915,GO_CORNIFIED_ENVELOPE,0.5578287491495773,0.6313585291113382
4916,GO_PERIKARYON,0.5368840509281757,0.5704800817160368
4917,GO_MICROBODY_PART,0.522839926134707,0.5473953013278856
4918,GO_GOLGI_APPARATUS,0.5555933521236271,0.6062308478038816
4919,GO_NUCLEOLUS,0.5686655651666829,0.609090909090909
4920,GO_PERICENTRIOLAR_MATERIAL,0.5289143745747886,0.5690500510725229
4921,GO_TELOMERE_CAP_COMPLEX,0.5298862863252016,0.5040858018386108
4922,GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX,0.5300320730877637,0.524923391215526
4923,GO_NUCLEAR_PORE,0.5290601613373506,0.5932584269662922
4924,GO_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX,0.570609388667509,0.595505617977528
4925,GO_BAF_TYPE_COMPLEX,0.5470405287199922,0.5629213483146068
4926,GO_MYOSIN_II_COMPLEX,0.5508309845466032,0.5707865168539326
4927,GO_MICROTUBULE_ORGANIZING_CENTER_PART,0.553795315385363,0.5682328907048009
4928,GO_NUCLEAR_MEMBRANE,0.5692487122169307,0.5855975485188969
4929,GO_SWI_SNF_COMPLEX,0.5438818155311498,0.5510725229826353
4930,GO_CYTOPLASMIC_MICROTUBULE,0.5353289921275148,0.6103166496424923
4931,GO_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE,0.5527262124599086,0.6016343207354443
4932,GO_HOST,0.5319758965885898,0.5792645556690501
4933,GO_PIGMENT_GRANULE,0.5056856837399164,0.542288049029622
4934,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE,0.5539896977354456,0.6155260469867211
4935,GO_SPINDLE,0.5602099329380892,0.6110316649642492
4936,GO_TRANSPORT_VESICLE,0.5637088152395763,0.597752808988764
4937,GO_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX,0.5257556613859462,0.5449438202247191
4938,GO_ACTIN_FILAMENT,0.5559821168237924,0.5721144024514812
4939,GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,0.5492273301584216,0.6388151174668028
4940,GO_CILIARY_PLASM,0.5377587715035475,0.59244126659857
4941,GO_SPERM_FLAGELLUM,0.5410632714549519,0.6324821246169561
4942,GO_GOLGI_LUMEN,0.529983477500243,0.5786516853932584
4943,GO_ESCRT_III_COMPLEX,0.498882301487025,0.4943820224719101
4944,GO_COHESIN_COMPLEX,0.5007775294003305,0.5632277834525026
4945,GO_MITOCHONDRIAL_ENVELOPE,0.5270677422490038,0.5889683350357509
4946,GO_RIBONUCLEOPROTEIN_COMPLEX,0.5460686169695792,0.5818181818181818
4947,GO_CELL_LEADING_EDGE,0.5557391388861891,0.5987742594484168
4948,GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE,0.5588492564875109,0.6189989785495403
4949,GO_ENDOPLASMIC_RETICULUM,0.5590922344251142,0.6065372829417772
4950,GO_CALCIUM_CHANNEL_COMPLEX,0.5411118670424725,0.5946884576098059
4951,GO_TRANSLATION_PREINITIATION_COMPLEX,0.5145786762561959,0.46271705822267617
4952,GO_MITOCHONDRIAL_PROTEIN_COMPLEX,0.5372242200408203,0.5457609805924412
4953,GO_MICROTUBULE_ORGANIZING_CENTER,0.5660414034405676,0.6007150153217569
4954,GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,0.513460977743221,0.5609805924412665
4955,GO_PROTEIN_LIPID_COMPLEX,0.5484012051705706,0.5982635342185905
4956,GO_MEMBRANE_REGION,0.5564680726989989,0.6145045965270685
4957,GO_NBAF_COMPLEX,0.5396054038293323,0.5603677221654749
4958,GO_MEDIATOR_COMPLEX,0.5587520653124697,0.5949948927477017
4959,GO_CILIUM,0.5509281757216444,0.6063329928498467
4960,GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,0.5560307124113131,0.6176710929519917
4961,GO_AXON_PART,0.5560793079988338,0.5973442288049029
4962,GO_BRUSH_BORDER_MEMBRANE,0.5375157935659443,0.6072522982635342
4963,GO_TERMINAL_BOUTON,0.54315288171834,0.5631256384065373
4964,GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE,0.5209932938089221,0.6058222676200203
4965,GO_AXONEMAL_DYNEIN_COMPLEX,0.5498590727961901,0.6096016343207354
4966,GO_MAST_CELL_GRANULE,0.5150646321314025,0.5187946884576098
4967,GO_RECYCLING_ENDOSOME,0.5449023228690835,0.5884576098059244
4968,GO_COATED_MEMBRANE,0.5815919914471765,0.6048008171603677
4969,GO_SYNAPSE_PART,0.5621537564389153,0.610214504596527
4970,GO_EARLY_ENDOSOME,0.5507337933715618,0.5867211440245148
4971,GO_PROTEASOME_ACCESSORY_COMPLEX,0.4934881912722325,0.5025536261491318
4972,GO_CYTOSOLIC_RIBOSOME,0.5163281174069394,0.5533197139938713
4973,GO_PHOTORECEPTOR_DISC_MEMBRANE,0.5149674409563612,0.5295199182839632
4974,GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX,0.5129264262804938,0.5390194075587333
4975,GO_CILIARY_BASAL_BODY,0.5432986684809019,0.5836567926455567
4976,GO_TRANS_GOLGI_NETWORK_MEMBRANE,0.5317815142385072,0.6215526046986721
4977,GO_ENDOSOME,0.5496646904461074,0.5847803881511746
4978,GO_TRANSPORT_VESICLE_MEMBRANE,0.5660414034405676,0.610929519918284
4979,GO_NEURONAL_CELL_BODY_MEMBRANE,0.5337253377393333,0.6078651685393258
4980,GO_HISTONE_DEACETYLASE_COMPLEX,0.5376129847409855,0.5892747701736466
4981,GO_PHOTORECEPTOR_OUTER_SEGMENT,0.5339197200894159,0.5883554647599591
4982,GO_U12_TYPE_SPLICEOSOMAL_COMPLEX,0.5225969481971037,0.5670071501532176
4983,GO_BASAL_PART_OF_CELL,0.5553017785985033,0.5801838610827376
4984,GO_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX,0.5385363009038779,0.5484167517875382
4985,GO_SITE_OF_DOUBLE_STRAND_BREAK,0.5344542715521431,0.5661899897854954
4986,GO_PLASMA_MEMBRANE_RAFT,0.5536009330352804,0.6248212461695608
4987,GO_MICROBODY_LUMEN,0.5355719700651181,0.5769152196118489
4988,GO_FILAMENTOUS_ACTIN,0.5234716687724754,0.6166496424923392
4989,GO_METHYLOSOME,0.5229857128972689,0.5545454545454546
4990,GO_GOLGI_CISTERNA_MEMBRANE,0.544270580231315,0.5800817160367722
4991,GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX,0.5024783749635533,0.5125638406537283
4992,GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX,0.5616192049761881,0.6140960163432074
4993,GO_CENTRIOLAR_SATELLITE,0.5067061910778501,0.47374872318692535
4994,GO_CLATHRIN_ADAPTOR_COMPLEX,0.5457284478569346,0.563738508682329
4995,GO_GAP_JUNCTION,0.5212362717465254,0.5465781409601633
4996,GO_DERLIN_1_RETROTRANSLOCATION_COMPLEX,0.4879968898823987,0.5002042900919305
4997,GO_PLATELET_DENSE_GRANULE,0.5206531246962776,0.5997957099080694
4998,GO_DENSE_CORE_GRANULE,0.49523763242297597,0.5301327885597549
4999,GO_SYNAPTIC_MEMBRANE,0.5625425211390805,0.6168539325842697
5000,GO_EXOCYTIC_VESICLE_MEMBRANE,0.5532607639226358,0.6147088866189989
5001,GO_ACETYLTRANSFERASE_COMPLEX,0.5337253377393333,0.5760980592441267
5002,GO_ANCHORED_COMPONENT_OF_MEMBRANE,0.5536009330352804,0.6140960163432074
5003,GO_MHC_CLASS_I_PROTEIN_COMPLEX,0.5284284186995821,0.5146067415730337
5004,GO_DENDRITE,0.552531830109826,0.5874361593462718
5005,GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,0.5297890951501604,0.5955056179775281
5006,GO_ORGANELLE_SUBCOMPARTMENT,0.5610846535134609,0.63391215526047
5007,GO_CLATHRIN_COAT_OF_TRANS_GOLGI_NETWORK_VESICLE,0.512197492467684,0.5319713993871298
5008,GO_CHYLOMICRON,0.5472835066575955,0.598876404494382
5009,GO_PRIMARY_LYSOSOME,0.5255612790358636,0.5823289070480081
5010,GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE,0.5552045874234619,0.6053115423901941
5011,GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT,0.5335795509767713,0.5937691521961185
5012,GO_COLLAGEN_TRIMER,0.5567110506366022,0.6214504596527068
5013,GO_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX,0.5131208086305763,0.5736465781409602
5014,GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX,0.5040820293517349,0.5134831460674157
5015,GO_VACUOLAR_MEMBRANE,0.5541354844980075,0.5924412665985701
5016,GO_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY,0.5590922344251142,0.5602655771195096
5017,GO_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,0.5352803965399942,0.6104187946884576
5018,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES,0.5382447273787541,0.6155260469867212
5019,GO_5_3_EXONUCLEASE_ACTIVITY,0.4954320147730586,0.541164453524004
5020,GO_POLYUBIQUITIN_BINDING,0.5248323452230538,0.6019407558733403
5021,GO_COFACTOR_TRANSPORTER_ACTIVITY,0.5023325882009914,0.5057201225740552
5022,GO_BETA_CATENIN_BINDING,0.5495674992710662,0.6001021450459653
5023,GO_UDP_GALACTOSYLTRANSFERASE_ACTIVITY,0.5223539702595005,0.517364657814096
5024,GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING,0.540480124404704,0.5677221654749744
5025,GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5349402274273496,0.586006128702758
5026,GO_PEPTIDASE_ACTIVITY,0.5562736903489163,0.6083758937691522
5027,GO_IMMUNOGLOBULIN_BINDING,0.540625911167266,0.539632277834525
5028,GO_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING,0.5459714257945378,0.6110316649642492
5029,GO_SIGNAL_TRANSDUCER_ACTIVITY,0.5567110506366022,0.6087844739530133
5030,GO_MHC_PROTEIN_COMPLEX_BINDING,0.5196326173583439,0.5455566905005107
5031,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING,0.5594809991252794,0.6356486210418795
