,pathway,train_gradient_boosting_roc_auc_score,validation_gradient_boosting_roc_auc_score
4080,GO_NEGATIVE_REGULATION_OF_HEART_GROWTH,0.6012257405515832,0.49748427672955975
4081,GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.5814096016343206,0.5044025157232704
4082,GO_SKELETAL_SYSTEM_MORPHOGENESIS,0.9406537282941778,0.5823899371069182
4083,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_METABOLIC_PROCESS,0.6721144024514812,0.4710691823899371
4084,GO_LEUKOTRIENE_METABOLIC_PROCESS,0.7539325842696629,0.6018867924528303
4085,GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.6180796731358529,0.4949685534591195
4086,GO_RRNA_METHYLATION,0.5261491317671092,0.46037735849056605
4087,GO_GENE_SILENCING_BY_RNA,0.8485188968335037,0.4817610062893082
4088,GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,0.638508682328907,0.559748427672956
4089,GO_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.9003064351378959,0.5339622641509434
4090,GO_REGULATED_EXOCYTOSIS,0.9458631256384066,0.5484276729559749
4091,GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.9699693564862104,0.449685534591195
4092,GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.8291113381001021,0.5
4093,GO_TEMPERATURE_HOMEOSTASIS,0.7451481103166496,0.5182389937106918
4094,GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION,0.6658835546475996,0.5779874213836478
4095,GO_PROTEIN_O_LINKED_GLYCOSYLATION,0.8801838610827375,0.5849056603773585
4096,GO_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY,0.6928498467824311,0.5094339622641509
4097,GO_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING,0.5640449438202246,0.4037735849056604
4098,GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,0.6441266598569969,0.4037735849056604
4099,GO_DOPAMINE_TRANSPORT,0.6089887640449437,0.46729559748427674
4100,GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8756894790602655,0.5786163522012578
4101,GO_CIRCULATORY_SYSTEM_DEVELOPMENT,0.9828396322778344,0.5811320754716981
4102,GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0.8057201225740551,0.5930817610062894
4103,GO_POSITIVE_REGULATION_OF_GLUCONEOGENESIS,0.6033707865168539,0.5572327044025157
4104,GO_REGULATION_OF_CELL_PROLIFERATION,0.9891726251276812,0.5647798742138365
4105,GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,0.7382022471910112,0.48364779874213837
4106,GO_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,0.6545454545454545,0.5358490566037736
4107,GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.5953013278855974,0.5937106918238994
4108,GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,0.6154239019407558,0.5490566037735849
4109,GO_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,0.8731358529111338,0.4025157232704403
4110,GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_STABILIZATION,0.5926455566905005,0.5477987421383648
4111,GO_EMBRYONIC_PLACENTA_MORPHOGENESIS,0.6820224719101123,0.4157232704402516
4112,GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.7414708886618999,0.6025157232704402
4113,GO_REGULATION_OF_ERAD_PATHWAY,0.6482124616956078,0.45723270440251573
4114,GO_BEHAVIOR,0.9736465781409601,0.5471698113207547
4115,GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.8703779366700715,0.5672955974842768
4116,GO_MANNOSYLATION,0.6573033707865169,0.5125786163522013
4117,GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION,0.6453524004085801,0.4962264150943396
4118,GO_AXON_EXTENSION,0.8301327885597549,0.5433962264150943
4119,GO_DERMATAN_SULFATE_METABOLIC_PROCESS,0.6736465781409602,0.49937106918238994
4120,GO_TRIVALENT_INORGANIC_CATION_TRANSPORT,0.6713993871297244,0.5622641509433962
4121,GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,0.5644535240040859,0.47232704402515724
4122,GO_BILE_ACID_METABOLIC_PROCESS,0.7244126659856998,0.49056603773584906
4123,GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.7584269662921349,0.5823899371069182
4124,GO_INNERVATION,0.7905005107252298,0.630817610062893
4125,GO_RESPONSE_TO_VIRUS,0.9175689479060265,0.4490566037735849
4126,GO_DEVELOPMENTAL_MATURATION,0.9228804902962207,0.6251572327044025
4127,GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,0.716956077630235,0.4660377358490566
4128,GO_ALCOHOL_BIOSYNTHETIC_PROCESS,0.8114402451481104,0.5742138364779874
4129,GO_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.788661899897855,0.48427672955974843
4130,GO_ADIPOSE_TISSUE_DEVELOPMENT,0.7740551583248213,0.459748427672956
4131,GO_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.6144024514811032,0.5106918238993711
4132,GO_PROTEIN_TARGETING_TO_LYSOSOME,0.6919305413687435,0.4691823899371069
4133,GO_ISOPRENOID_METABOLIC_PROCESS,0.8932584269662922,0.5962264150943396
4134,GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,0.746782431052094,0.41320754716981134
4135,GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.7320735444330949,0.38364779874213834
4136,GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.9576098059244126,0.4918238993710692
4137,GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.6251276813074567,0.49559748427672956
4138,GO_RESPONSE_TO_UV_B,0.6217568947906027,0.5761006289308176
4139,GO_CELLULAR_RESPONSE_TO_DRUG,0.8457609805924412,0.47547169811320755
4140,GO_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.8671092951991829,0.5226415094339623
4141,GO_AUTOPHAGOSOME_ORGANIZATION,0.7624106230847804,0.4446540880503145
4142,GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.7488253319713993,0.5150943396226415
4143,GO_PROTEIN_AUTOPROCESSING,0.6055158324821247,0.4257861635220126
4144,GO_ERYTHROCYTE_DEVELOPMENT,0.6831460674157304,0.5528301886792453
4145,GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.9536261491317671,0.549685534591195
4146,GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING,0.6244126659856997,0.5779874213836478
4147,GO_POLYOL_BIOSYNTHETIC_PROCESS,0.6388151174668029,0.5754716981132075
4148,GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.7423901940755873,0.5352201257861635
4149,GO_ENDODERMAL_CELL_FATE_COMMITMENT,0.6378958120531154,0.5383647798742138
4150,GO_MONOAMINE_TRANSPORT,0.7025536261491317,0.5547169811320755
4151,GO_RESPONSE_TO_STARVATION,0.898876404494382,0.5842767295597484
4152,GO_REGULATION_OF_GTPASE_ACTIVITY,0.9813074565883554,0.4817610062893081
4153,GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING,0.6840653728294177,0.43836477987421385
4154,GO_RESPONSE_TO_REDOX_STATE,0.5604698672114402,0.5968553459119497
4155,GO_REGULATION_OF_GLUCONEOGENESIS,0.7052093973442289,0.5125786163522013
4156,GO_POST_EMBRYONIC_DEVELOPMENT,0.9108273748723188,0.5232704402515724
4157,GO_CELLULAR_DEFENSE_RESPONSE,0.793564862104188,0.4679245283018868
4158,GO_BIOLOGICAL_ADHESION,0.9938712972420838,0.46037735849056605
4159,GO_CORTICAL_CYTOSKELETON_ORGANIZATION,0.7794688457609804,0.5534591194968553
4160,GO_HORMONE_METABOLIC_PROCESS,0.9289070480081716,0.5207547169811322
4161,GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.9413687436159346,0.6238993710691825
4162,GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,0.9090909090909092,0.5880503144654088
4163,GO_UTERUS_DEVELOPMENT,0.6812053115423903,0.5018867924528302
4164,GO_THYROID_GLAND_DEVELOPMENT,0.701123595505618,0.40503144654088047
4165,GO_DNA_REPLICATION,0.9119509703779366,0.6144654088050314
4166,GO_NEURAL_TUBE_PATTERNING,0.7711950970377937,0.510062893081761
4167,GO_RESPONSE_TO_HISTAMINE,0.7084780388151174,0.5452830188679245
4168,GO_RESPONSE_TO_MANGANESE_ION,0.6649642492339122,0.5981132075471698
4169,GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,0.7930541368743614,0.6641509433962265
4170,GO_CELL_CYCLE_PROCESS,0.9739530132788559,0.4773584905660377
4171,GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.7986721144024514,0.6591194968553459
4172,GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.5719101123595506,0.6119496855345912
4173,GO_SIALYLATION,0.6602655771195098,0.549685534591195
4174,GO_REGULATION_OF_GENE_SILENCING,0.7553626149131767,0.7050314465408806
4175,GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,0.624514811031665,0.48930817610062893
4176,GO_ENDOCRINE_PROCESS,0.8221654749744637,0.5314465408805031
4177,GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS,0.7332992849846783,0.6352201257861636
4178,GO_PLATELET_AGGREGATION,0.7820224719101123,0.5911949685534591
4179,GO_TISSUE_DEVELOPMENT,0.9892747701736466,0.49433962264150944
4180,GO_RNA_INTERFERENCE,0.5603677221654749,0.4987421383647799
4181,GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.9798774259448417,0.6484276729559748
4182,GO_WALKING_BEHAVIOR,0.8244126659856996,0.5836477987421383
4183,GO_REGULATION_OF_TELOMERASE_ACTIVITY,0.7663942798774259,0.559748427672956
4184,GO_REGULATION_OF_CELL_AGING,0.7348314606741573,0.49559748427672956
4185,GO_CELL_GROWTH,0.9175689479060265,0.5182389937106919
4186,GO_COFACTOR_BIOSYNTHETIC_PROCESS,0.7967313585291114,0.5830188679245284
4187,GO_LYSINE_METABOLIC_PROCESS,0.6073544433094995,0.5144654088050314
4188,GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.7150153217568946,0.519496855345912
4189,GO_POSITIVE_REGULATION_OF_AXONOGENESIS,0.8964249233912156,0.43333333333333335
4190,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.9213483146067416,0.5044025157232704
4191,GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.7079673135852911,0.41132075471698115
4192,GO_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.651378958120531,0.44528301886792454
4193,GO_REGULATION_OF_LYMPHOCYTE_MIGRATION,0.7221654749744637,0.4660377358490566
4194,GO_BONE_MATURATION,0.7343207354443309,0.4918238993710692
4195,GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.8480081716036771,0.5685534591194968
4196,GO_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION,0.9827374872318692,0.6094339622641509
4197,GO_HEMOSTASIS,0.9408580183861083,0.5955974842767295
4198,GO_ZYMOGEN_ACTIVATION,0.8908069458631256,0.39811320754716983
4199,GO_AZOLE_TRANSPORT,0.6783452502553625,0.6132075471698113
4200,GO_CELLULAR_MACROMOLECULAR_COMPLEX_ASSEMBLY,0.9602655771195097,0.5773584905660377
4201,GO_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,0.7282941777323799,0.6264150943396226
4202,GO_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY,0.7682328907048007,0.4477987421383648
4203,GO_LYMPHOCYTE_DIFFERENTIATION,0.9413687436159346,0.6371069182389937
4204,GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.8770173646578141,0.5081761006289308
4205,GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.8898876404494382,0.6427672955974844
4206,GO_NEURAL_CREST_CELL_DIFFERENTIATION,0.8297242083758938,0.5761006289308176
4207,GO_ACTIVATION_OF_ANAPHASE_PROMOTING_COMPLEX_ACTIVITY,0.5916241062308478,0.4176100628930818
4208,GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL,0.8601634320735443,0.5823899371069182
4209,GO_MICROTUBULE_POLYMERIZATION,0.6618998978549541,0.48930817610062893
4210,GO_POSITIVE_REGULATION_OF_MYELINATION,0.6009193054136874,0.5238993710691824
4211,GO_SPLICEOSOMAL_SNRNP_ASSEMBLY,0.6730337078651685,0.45660377358490567
4212,GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS,0.6122574055158324,0.4408805031446541
4213,GO_MONOCYTE_DIFFERENTIATION,0.6224719101123596,0.6553459119496855
4214,GO_REGULATION_OF_GONADOTROPIN_SECRETION,0.5675178753830439,0.4880503144654088
4215,GO_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS,0.6356486210418794,0.5553459119496855
4216,GO_RESPONSE_TO_LEAD_ION,0.693973442288049,0.49748427672955975
4217,GO_DEFENSE_RESPONSE_TO_BACTERIUM,0.9103166496424923,0.5786163522012578
4218,GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM,0.7696629213483147,0.4691823899371069
4219,GO_NUCLEOTIDE_SALVAGE,0.5833503575076608,0.45534591194968554
4220,GO_ALCOHOL_CATABOLIC_PROCESS,0.840755873340143,0.5735849056603775
4221,GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION,0.6502553626149131,0.45031446540880504
4222,GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE,0.6941777323799797,0.3955974842767296
4223,GO_COPULATION,0.7001021450459652,0.4591194968553459
4224,GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT,0.9206332992849847,0.6352201257861636
4225,GO_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL,0.6499489274770174,0.4691823899371069
4226,GO_NEPHRIC_DUCT_MORPHOGENESIS,0.6739530132788559,0.6094339622641509
4227,GO_POSITIVE_REGULATION_OF_NF_KAPPAB_IMPORT_INTO_NUCLEUS,0.729826353421859,0.4427672955974843
4228,GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.9533197139938713,0.3968553459119497
4229,GO_ESTROGEN_METABOLIC_PROCESS,0.7104187946884577,0.4679245283018868
4230,GO_IRON_ION_HOMEOSTASIS,0.7861082737487232,0.4446540880503145
4231,GO_PROTEOLYSIS,0.9786516853932584,0.5830188679245283
4232,GO_SYNAPSIS,0.7734422880490296,0.49559748427672956
4233,GO_ORGANELLE_DISASSEMBLY,0.9363636363636364,0.6157232704402515
4234,GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.5606741573033708,0.5169811320754717
4235,GO_RESPONSE_TO_IRON_ION,0.752502553626149,0.520125786163522
4236,GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,0.7781409601634319,0.5471698113207547
4237,GO_LOCOMOTORY_EXPLORATION_BEHAVIOR,0.6671092951991828,0.5433962264150943
4238,GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.6674157303370787,0.41509433962264153
4239,GO_NUCLEAR_CHROMOSOME_SEGREGATION,0.8856996935648621,0.5484276729559749
4240,GO_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,0.6903983656792645,0.550314465408805
4241,GO_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,0.6490296220633299,0.5339622641509434
4242,GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,0.6113381001021451,0.46037735849056605
4243,GO_NEUROTROPHIN_SIGNALING_PATHWAY,0.7406537282941777,0.5132075471698113
4244,GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA,0.6219611848825333,0.4389937106918239
4245,GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.5430030643513789,0.4716981132075472
4246,GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION,0.6229826353421859,0.5672955974842767
4247,GO_FILOPODIUM_ASSEMBLY,0.7039836567926455,0.4779874213836478
4248,GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.878549540347293,0.5660377358490566
4249,GO_STABILIZATION_OF_MEMBRANE_POTENTIAL,0.6229826353421859,0.49245283018867925
4250,GO_ERK1_AND_ERK2_CASCADE,0.6763023493360573,0.45031446540880504
4251,GO_LENS_FIBER_CELL_DEVELOPMENT,0.6865168539325842,0.559748427672956
4252,GO_SYNCYTIUM_FORMATION,0.7419816138917263,0.4930817610062893
4253,GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT,0.6335035750766087,0.5465408805031446
4254,GO_GLYCOSIDE_METABOLIC_PROCESS,0.5987742594484168,0.4861635220125786
4255,GO_HYDROGEN_ION_TRANSMEMBRANE_TRANSPORT,0.7869254341164453,0.5238993710691824
4256,GO_HETEROTYPIC_CELL_CELL_ADHESION,0.8082737487231869,0.6094339622641509
4257,GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.8736465781409601,0.7622641509433963
4258,GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.603779366700715,0.5735849056603773
4259,GO_PROSTANOID_BIOSYNTHETIC_PROCESS,0.6612870275791625,0.5088050314465409
4260,GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY,0.5853932584269663,0.5182389937106918
4261,GO_CENTROSOME_LOCALIZATION,0.6812053115423903,0.6062893081761006
4262,GO_ASTROCYTE_DEVELOPMENT,0.6971399387129724,0.540251572327044
4263,GO_RESPONSE_TO_MONOAMINE,0.7871297242083759,0.5232704402515723
4264,GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,0.5828396322778345,0.5094339622641509
4265,GO_METAPHASE_PLATE_CONGRESSION,0.7301327885597548,0.469811320754717
4266,GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.7288049029622062,0.5566037735849056
4267,GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.8660878447395302,0.5553459119496855
4268,GO_POSITIVE_REGULATION_OF_NFAT_PROTEIN_IMPORT_INTO_NUCLEUS,0.6168539325842696,0.5886792452830188
4269,GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.9337078651685394,0.5679245283018868
4270,GO_RESPONSE_TO_HYDROGEN_PEROXIDE,0.7931562819203268,0.47044025157232705
4271,GO_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION,0.6575076608784475,0.4911949685534591
4272,GO_EXTRACELLULAR_FIBRIL_ORGANIZATION,0.6792645556690501,0.5735849056603773
4273,GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,0.66414708886619,0.4628930817610063
4274,GO_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.8087844739530132,0.4490566037735849
4275,GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT,0.8126659856996935,0.46352201257861636
4276,GO_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT,0.831358529111338,0.5515723270440251
4277,GO_REGULATION_OF_MONOCYTE_CHEMOTAXIS,0.6388151174668029,0.5735849056603773
4278,GO_PEPTIDE_TRANSPORT,0.8416751787538305,0.549685534591195
4279,GO_T_CELL_SELECTION,0.8119509703779366,0.48553459119496856
4280,GO_NEGATIVE_CHEMOTAXIS,0.8575076608784474,0.6679245283018868
4281,GO_PHAGOCYTOSIS_RECOGNITION,0.6891726251276813,0.5264150943396226
4282,GO_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEIN_CATABOLIC_PROCESS,0.575076608784474,0.489937106918239
4283,GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.9467824310520939,0.5308176100628931
4284,GO_POST_EMBRYONIC_ORGAN_DEVELOPMENT,0.7078651685393258,0.560377358490566
4285,GO_DEVELOPMENTAL_GROWTH,0.97170582226762,0.539622641509434
4286,GO_REGULATION_OF_PROTEIN_TARGETING,0.9522982635342186,0.6276729559748427
4287,GO_THYROID_HORMONE_GENERATION,0.6443309499489275,0.5018867924528302
4288,GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,0.7991828396322778,0.4591194968553459
4289,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,0.7978549540347293,0.47861635220125787
4290,GO_V_D_J_RECOMBINATION,0.7168539325842697,0.6081761006289308
4291,GO_METANEPHROS_MORPHOGENESIS,0.7377936670071501,0.4188679245283019
4292,GO_GLYCOPROTEIN_METABOLIC_PROCESS,0.9628192032686415,0.5119496855345912
4293,GO_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS,0.6041879468845761,0.5911949685534591
4294,GO_SINGLE_ORGANISM_CELLULAR_LOCALIZATION,0.9522982635342185,0.7069182389937108
4295,GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,0.8404494382022473,0.5874213836477987
4296,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN,0.6297242083758938,0.48364779874213837
4297,GO_HISTONE_H3_DEACETYLATION,0.6753830439223698,0.5056603773584906
4298,GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT,0.7155260469867212,0.4188679245283019
4299,GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.6542390194075587,0.4427672955974843
4300,GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.6781409601634322,0.5182389937106918
4301,GO_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.8144024514811032,0.6314465408805032
4302,GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.9010214504596527,0.5509433962264151
4303,GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7040858018386107,0.6044025157232704
4304,GO_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,0.5699693564862104,0.4477987421383648
4305,GO_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.7167517875383044,0.47735849056603774
4306,GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.8773237997957098,0.5088050314465409
4307,GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.9025536261491318,0.4528301886792453
4308,GO_MULTI_ORGANISM_BEHAVIOR,0.858120531154239,0.540251572327044
4309,GO_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,0.65097037793667,0.46037735849056605
4310,GO_DNA_METABOLIC_PROCESS,0.9499489274770173,0.6018867924528302
4311,GO_INTESTINAL_ABSORPTION,0.8,0.5308176100628931
4312,GO_MALE_SEX_DIFFERENTIATION,0.8893769152196117,0.5691823899371069
4313,GO_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION,0.62829417773238,0.5635220125786163
4314,GO_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.605311542390194,0.44339622641509435
4315,GO_LAMELLIPODIUM_ASSEMBLY,0.7747701736465782,0.520125786163522
4316,GO_RESPONSE_TO_WATER_DEPRIVATION,0.5725229826353422,0.5251572327044025
4317,GO_MITOTIC_CHROMOSOME_CONDENSATION,0.6317671092951992,0.6094339622641509
4318,GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS,0.9299284984678244,0.5327044025157233
4319,GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.9542390194075586,0.5176100628930818
4320,GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.8413687436159345,0.6169811320754717
4321,GO_DNA_ALKYLATION,0.8132788559754852,0.6056603773584905
4322,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.6030643513789581,0.5471698113207547
4323,GO_RENAL_SYSTEM_PROCESS,0.8727272727272727,0.5352201257861635
4324,GO_LEUKOCYTE_HOMEOSTASIS,0.8115423901940756,0.5855345911949685
4325,GO_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,0.7773237997957099,0.5459119496855346
4326,GO_LUNG_ALVEOLUS_DEVELOPMENT,0.8163432073544432,0.4044025157232704
4327,GO_PROGESTERONE_METABOLIC_PROCESS,0.5873340143003065,0.5251572327044025
4328,GO_SPLEEN_DEVELOPMENT,0.7736465781409603,0.5119496855345912
4329,GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.7578140960163432,0.4742138364779874
4330,GO_RESPONSE_TO_LEPTIN,0.6302349336057201,0.5144654088050314
4331,GO_NEUROPEPTIDE_SIGNALING_PATHWAY,0.8621041879468846,0.45723270440251573
4332,GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY,0.6594484167517874,0.44654088050314467
4333,GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,0.7827374872318692,0.5308176100628931
4334,GO_AMP_METABOLIC_PROCESS,0.539632277834525,0.4666666666666667
4335,GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,0.9171603677221655,0.6452830188679245
4336,GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.7452502553626149,0.588679245283019
4337,GO_REGULATION_OF_RNA_SPLICING,0.8416751787538305,0.45094339622641505
4338,GO_REGULATION_OF_BLOOD_CIRCULATION,0.9655771195097038,0.5276729559748428
4339,GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.709397344228805,0.5069182389937107
4340,GO_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.6501532175689478,0.4006289308176101
4341,GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,0.8158324821246169,0.45534591194968554
4342,GO_CELLULAR_PROTEIN_COMPLEX_LOCALIZATION,0.6204290091930541,0.6352201257861635
4343,GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS,0.6829417773237998,0.5572327044025157
