,GO_pathways,auc_liu_GO_FS_response,auc_riaz_GO_FS_response,auc_liu_GO_FS_resistance,auc_riaz_GO_FS_resistance,auc_liu_GO_FS_response_randomized,auc_riaz_GO_FS_response_randomized,auc_liu_GO_FS_resistance_randomized,auc_riaz_GO_FS_resistance_randomized
4441,GO_RNA_CAP_BINDING_COMPLEX,0.5593462717058222,0.5157232704402516,0.4991828396322778,0.4716981132075472,0.5593462717058222,0.5157232704402516,0.4991828396322778,0.4716981132075472
4442,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE,0.6267620020429009,0.5522012578616352,0.4970377936670072,0.5572327044025157,0.6201225740551584,0.549685534591195,0.5150153217568948,0.5823899371069182
4443,GO_EXTRACELLULAR_MATRIX,0.786414708886619,0.6295597484276729,0.37814096016343207,0.6238993710691825,0.7297242083758938,0.540251572327044,0.41910112359550566,0.5182389937106918
4444,GO_PHAGOCYTIC_VESICLE,0.6154239019407559,0.479874213836478,0.4164453524004086,0.5427672955974843,0.5945863125638406,0.5132075471698113,0.4177732379979571,0.5761006289308176
4445,GO_ENDOLYSOSOME,0.5592441266598569,0.49559748427672956,0.441879468845761,0.6823899371069182,0.5501532175689479,0.5050314465408805,0.441879468845761,0.6823899371069182
4446,GO_90S_PRERIBOSOME,0.5607763023493361,0.49748427672955975,0.4902962206332992,0.5144654088050314,0.5607763023493361,0.49748427672955975,0.4902962206332992,0.5144654088050314
4447,GO_CYTOCHROME_COMPLEX,0.5370786516853933,0.4811320754716981,0.49009193054136874,0.4811320754716981,0.5370786516853933,0.4811320754716981,0.49009193054136874,0.4811320754716981
4448,GO_CHROMOSOME,0.7684371807967314,0.5484276729559748,0.3345250255362615,0.5685534591194968,0.7068437180796732,0.5408805031446541,0.36915219611848826,0.5729559748427673
4449,GO_CONDENSED_NUCLEAR_CHROMOSOME,0.6355464759959142,0.5559748427672956,0.40847803881511746,0.6415094339622641,0.6172625127681308,0.5742138364779874,0.41154239019407557,0.6465408805031446
4450,GO_NUCLEAR_ENVELOPE,0.7470888661899897,0.639622641509434,0.37201225740551586,0.5540880503144654,0.6993871297242084,0.569811320754717,0.41716036772216547,0.539622641509434
4451,GO_RETROMER_COMPLEX,0.5542390194075586,0.5471698113207547,0.4991828396322778,0.49056603773584906,0.5542390194075586,0.5471698113207547,0.5082737487231869,0.49056603773584906
4452,GO_PROTEASOME_COMPLEX,0.6180796731358529,0.5471698113207547,0.44167517875383044,0.560377358490566,0.5925434116445353,0.5572327044025157,0.4908069458631256,0.6213836477987421
4453,GO_NUCLEAR_EXOSOME_RNASE_COMPLEX_,0.5153217568947905,0.5578616352201258,0.4704800817160367,0.5050314465408805,0.5138917262512769,0.5572327044025157,0.4753830439223698,0.5289308176100629
4454,GO_ER_TO_GOLGI_TRANSPORT_VESICLE,0.6741573033707865,0.5918238993710692,0.4317671092951991,0.47735849056603774,0.6579162410623085,0.6377358490566039,0.44208375893769153,0.4830188679245283
4455,GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX,0.6218590398365679,0.5647798742138365,0.48365679264555667,0.5276729559748428,0.612053115423902,0.5660377358490566,0.4877425944841675,0.49937106918238994
4456,GO_CENTRIOLE,0.7087844739530131,0.6566037735849057,0.4205311542390194,0.5628930817610063,0.6307456588355465,0.5754716981132075,0.4242083758937691,0.5616352201257861
4457,GO_MICROTUBULE_CYTOSKELETON,0.7632277834525026,0.6371069182389937,0.3354443309499489,0.5880503144654088,0.7294177732379981,0.5654088050314465,0.34616956077630234,0.5654088050314465
4458,GO_LYSOSOMAL_LUMEN,0.7123595505617977,0.4968553459119497,0.4348314606741573,0.5742138364779874,0.6802860061287027,0.49748427672955975,0.43544433094994883,0.5993710691823899
4459,GO_PRE_AUTOPHAGOSOMAL_STRUCTURE,0.6442288049029623,0.5213836477987421,0.4866189989785495,0.5238993710691824,0.6393258426966292,0.5471698113207547,0.48866189989785497,0.5911949685534591
4460,GO_CELL_CELL_CONTACT_ZONE,0.7414708886618999,0.6188679245283019,0.4334014300306435,0.5767295597484277,0.7191011235955056,0.5207547169811321,0.4393258426966292,0.5522012578616352
4461,GO_MUSCLE_MYOSIN_COMPLEX,0.6134831460674157,0.5955974842767295,0.454341164453524,0.5421383647798742,0.600715015321757,0.5867924528301887,0.4633299284984678,0.5830188679245283
4462,GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX,0.6484167517875382,0.5710691823899371,0.4587334014300306,0.5415094339622641,0.6460674157303371,0.5547169811320755,0.45464759959141976,0.5433962264150943
4463,GO_INFLAMMASOME_COMPLEX,0.6116445352400407,0.489937106918239,0.5069458631256384,0.49056603773584906,0.6116445352400407,0.489937106918239,0.5125638406537283,0.5238993710691824
4464,GO_IMMUNOLOGICAL_SYNAPSE,0.6030643513789582,0.6157232704402515,0.4941777323799796,0.5383647798742138,0.5876404494382022,0.6446540880503144,0.4868232890704801,0.5672955974842767
4465,GO_GABA_RECEPTOR_COMPLEX,0.6374872318692544,0.6182389937106918,0.4732379979570991,0.5572327044025157,0.6360572012257405,0.670440251572327,0.48661899897854954,0.6509433962264151
4466,GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK,0.5891726251276813,0.49559748427672956,0.47752808988764045,0.5144654088050314,0.5783452502553625,0.519496855345912,0.47752808988764045,0.5144654088050314
4467,GO_FILOPODIUM_MEMBRANE,0.6116445352400408,0.45660377358490567,0.4866189989785495,0.5238993710691824,0.6027579162410622,0.48050314465408805,0.5196118488253321,0.569811320754717
4468,GO_PHOSPHATASE_COMPLEX,0.6530132788559755,0.5616352201257861,0.46966292134831455,0.5157232704402516,0.6275791624106231,0.5433962264150943,0.4786516853932585,0.5069182389937107
4469,GO_TRANSCRIPTION_EXPORT_COMPLEX,0.5400408580183861,0.5144654088050314,0.4844739530132789,0.5238993710691824,0.5400408580183861,0.5144654088050314,0.5009193054136873,0.5477987421383648
4470,GO_SPERM_PART,0.7152196118488253,0.5773584905660377,0.4076608784473953,0.659119496855346,0.681511746680286,0.5767295597484277,0.42921348314606744,0.6176100628930817
4471,GO_U1_SNRNP,0.5740551583248212,0.4861635220125786,0.4808988764044943,0.5144654088050314,0.5740551583248212,0.4861635220125786,0.4808988764044943,0.5144654088050314
4472,GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,0.6201225740551584,0.6459119496855347,0.5013278855975485,0.5333333333333333,0.6201225740551584,0.6459119496855347,0.5013278855975485,0.5333333333333333
4473,GO_NUCLEOID,0.623391215526047,0.5094339622641509,0.45311542390194076,0.5622641509433962,0.6063329928498468,0.49245283018867925,0.45311542390194076,0.5622641509433962
4474,GO_KINESIN_COMPLEX,0.7144024514811032,0.6144654088050315,0.4570990806945863,0.5069182389937107,0.6808988764044944,0.6459119496855346,0.4783452502553627,0.5522012578616352
4475,GO_HOLO_TFIIH_COMPLEX,0.5123595505617977,0.5144654088050314,0.4730337078651685,0.4811320754716981,0.5067415730337079,0.5050314465408805,0.4730337078651685,0.4811320754716981
4476,GO_BASOLATERAL_PLASMA_MEMBRANE,0.7553626149131767,0.6484276729559748,0.4045965270684372,0.5415094339622641,0.714708886618999,0.6433962264150943,0.43381001021450455,0.539622641509434
4477,GO_NUCLEAR_OUTER_MEMBRANE,0.6325842696629214,0.6144654088050314,0.45720122574055155,0.5836477987421383,0.6325842696629214,0.6144654088050314,0.49141981613891716,0.5773584905660377
4478,GO_CATION_TRANSPORTING_ATPASE_COMPLEX,0.587129724208376,0.5270440251572327,0.46843718079673136,0.5635220125786163,0.5740551583248212,0.5157232704402516,0.46843718079673136,0.5635220125786163
4479,GO_CYTOPLASMIC_STRESS_GRANULE,0.6369765066394281,0.559748427672956,0.4387129724208376,0.4767295597484277,0.6324821246169561,0.5522012578616352,0.4387129724208376,0.4767295597484277
4480,GO_SECRETORY_GRANULE,0.7512768130745658,0.6075471698113207,0.3811031664964249,0.6943396226415094,0.7041879468845761,0.5729559748427673,0.4005107252298264,0.6616352201257862
4481,GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE,0.5395301327885598,0.5477987421383648,0.4810010214504596,0.5238993710691824,0.5395301327885598,0.5477987421383648,0.4810010214504596,0.5238993710691824
4482,GO_OXIDOREDUCTASE_COMPLEX,0.6123595505617978,0.4880503144654088,0.44453524004085804,0.5132075471698113,0.5959141981613892,0.4666666666666667,0.44453524004085804,0.5132075471698113
4483,GO_VESICLE_MEMBRANE,0.7377936670071502,0.5880503144654089,0.36578140960163436,0.5534591194968553,0.7018386108273749,0.5748427672955975,0.39101123595505616,0.49937106918238994
4484,GO_SAGA_COMPLEX,0.49785495403472924,0.49056603773584906,0.46853932584269664,0.5490566037735849,0.497752808988764,0.4811320754716981,0.46853932584269664,0.5477987421383648
4485,GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX,0.5125638406537283,0.4811320754716981,0.4922369765066394,0.49056603773584906,0.5125638406537283,0.4811320754716981,0.5013278855975485,0.49056603773584906
4486,GO_AUTOPHAGOSOME,0.6453524004085802,0.5660377358490566,0.4217568947906027,0.5628930817610063,0.6449438202247191,0.5433962264150943,0.4557711950970379,0.5257861635220126
4487,GO_LARGE_RIBOSOMAL_SUBUNIT,0.5633299284984679,0.5314465408805031,0.47374872318692546,0.5069182389937107,0.5633299284984679,0.5314465408805031,0.48590398365679266,0.5314465408805031
4488,GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX,0.5439223697650664,0.5276729559748428,0.47752808988764045,0.5238993710691824,0.5439223697650664,0.5276729559748428,0.4899897854954035,0.5477987421383648
4489,GO_ZYMOGEN_GRANULE,0.5499489274770174,0.5962264150943396,0.4879468845760981,0.5050314465408805,0.5499489274770174,0.5962264150943396,0.4879468845760981,0.5050314465408805
4490,GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE,0.5514811031664965,0.4716981132075472,0.46976506639427984,0.5490566037735849,0.5511746680286006,0.4716981132075472,0.46976506639427984,0.5490566037735849
4491,GO_ENDOSOME_LUMEN,0.634729315628192,0.5522012578616352,0.4922369765066394,0.5144654088050314,0.6243105209397345,0.5446540880503145,0.4860061287027579,0.48050314465408805
4492,GO_INTERCALATED_DISC,0.7115423901940756,0.6100628930817611,0.4344228804902962,0.5930817610062893,0.6459652706843718,0.5660377358490566,0.44198161389172624,0.5591194968553459
4493,GO_LATE_ENDOSOME_MEMBRANE,0.6493360572012257,0.5622641509433962,0.4570990806945863,0.5622641509433962,0.6297242083758937,0.5522012578616352,0.4612870275791624,0.5584905660377358
4494,GO_EXCITATORY_SYNAPSE,0.7215526046986722,0.5276729559748428,0.37477017364657816,0.5339622641509434,0.6919305413687435,0.6761006289308177,0.39284984678243096,0.6371069182389937
4495,GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,0.7316649642492339,0.5314465408805031,0.38927477017364653,0.539622641509434,0.6797752808988764,0.5232704402515723,0.4189989785495404,0.5484276729559748
4496,GO_CHROMOSOME_CENTROMERIC_REGION,0.7369765066394279,0.5773584905660377,0.41062308478038817,0.6471698113207547,0.6727272727272726,0.5754716981132075,0.4342185903983657,0.549685534591195
4497,GO_DNA_POLYMERASE_COMPLEX,0.5559754851889683,0.560377358490566,0.4983656792645556,0.5144654088050314,0.5559754851889683,0.560377358490566,0.5117466802860061,0.5333333333333333
4498,GO_PLATELET_ALPHA_GRANULE,0.7090909090909091,0.5364779874213836,0.45679264555669047,0.5012578616352201,0.6722165474974463,0.5477987421383648,0.45679264555669047,0.5012578616352201
4499,GO_TELOMERASE_HOLOENZYME_COMPLEX,0.584576098059244,0.4716981132075472,0.48314606741573035,0.5144654088050314,0.5736465781409602,0.4949685534591195,0.48314606741573035,0.5811320754716981
4500,GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,0.7345250255362615,0.60062893081761,0.42114402451481103,0.49937106918238994,0.6850868232890704,0.5389937106918239,0.4220633299284985,0.5308176100628931
4501,GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX,0.5918283963227784,0.5867924528301887,0.5034729315628191,0.49056603773584906,0.58682328907048,0.5842767295597484,0.5307456588355465,0.49056603773584906
4502,GO_SARCOPLASMIC_RETICULUM_MEMBRANE,0.6787538304392238,0.5955974842767295,0.4668028600612871,0.48867924528301887,0.6693564862104189,0.5911949685534591,0.4668028600612871,0.48867924528301887
4503,GO_U2_TYPE_SPLICEOSOMAL_COMPLEX,0.6218590398365679,0.45157232704402517,0.4810010214504596,0.5238993710691824,0.6218590398365679,0.45157232704402517,0.47711950970377937,0.6069182389937107
4504,GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX,0.7205311542390195,0.5836477987421383,0.3982635342185904,0.5685534591194968,0.7251276813074566,0.4641509433962264,0.4136874361593462,0.579874213836478
4505,GO_ACROSOMAL_MEMBRANE,0.5945863125638408,0.5540880503144654,0.4831460674157303,0.5245283018867924,0.5945863125638408,0.5540880503144654,0.4831460674157303,0.5245283018867924
4506,GO_MICROBODY_MEMBRANE,0.6023493360572013,0.479874213836478,0.4502553626149132,0.47044025157232705,0.5982635342185905,0.5075471698113208,0.48151174668028596,0.4949685534591195
4507,GO_BASAL_LAMINA,0.6594484167517876,0.5389937106918239,0.47875383043922365,0.5157232704402516,0.6588355464759958,0.5289308176100629,0.49744637385086826,0.5150943396226415
4508,GO_COPI_VESICLE_COAT,0.5415730337078651,0.5490566037735849,0.4662921348314607,0.5509433962264151,0.5360572012257405,0.540251572327044,0.4840653728294178,0.5811320754716981
4509,GO_CYTOPLASMIC_SIDE_OF_MEMBRANE,0.7300306435137895,0.6,0.39897854954034734,0.5943396226415094,0.6996935648621041,0.6050314465408805,0.43728294177732385,0.5742138364779874
4510,GO_PLATELET_ALPHA_GRANULE_MEMBRANE,0.5855975485188968,0.5314465408805031,0.5034729315628191,0.49056603773584906,0.580081716036772,0.5044025157232704,0.5195097037793667,0.49559748427672956
4511,GO_NEURON_PROJECTION_TERMINUS,0.7082737487231868,0.5314465408805031,0.40878447395301326,0.5050314465408805,0.6283963227783453,0.6232704402515723,0.42134831460674155,0.5383647798742138
4512,GO_CYTOPLASMIC_REGION,0.7437180796731359,0.5031446540880503,0.3995914198161389,0.5773584905660377,0.6991828396322779,0.5773584905660377,0.4388151174668028,0.628930817610063
4513,GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX,0.5264555669050051,0.4716981132075472,0.49009193054136874,0.5666666666666667,0.5264555669050051,0.4716981132075472,0.49009193054136874,0.5666666666666667
4514,GO_SECRETORY_GRANULE_LUMEN,0.7201225740551582,0.5591194968553459,0.4518896833503575,0.4867924528301887,0.6917262512768131,0.5584905660377358,0.4518896833503575,0.4867924528301887
4515,GO_RIBOSOME,0.637691521961185,0.5761006289308176,0.40561797752808987,0.5591194968553459,0.6172625127681307,0.580503144654088,0.4187946884576098,0.5591194968553459
4516,GO_MHC_PROTEIN_COMPLEX,0.5965270684371808,0.5477987421383648,0.4751787538304392,0.4389937106918239,0.5965270684371808,0.5477987421383648,0.4751787538304392,0.4389937106918239
4517,GO_ACTIN_CYTOSKELETON,0.7729315628192034,0.5446540880503145,0.39121552604698673,0.590566037735849,0.7247191011235955,0.5578616352201258,0.43595505617977526,0.5572327044025157
4518,GO_GLYCOPROTEIN_COMPLEX,0.6559754851889683,0.5572327044025157,0.4777323799795711,0.5150943396226415,0.6307456588355465,0.590566037735849,0.4821246169560776,0.4861635220125786
4519,GO_COATED_PIT,0.6583248212461696,0.5849056603773585,0.4114402451481103,0.5012578616352201,0.63023493360572,0.6930817610062894,0.4340143003064351,0.5012578616352201
4520,GO_EXOCYTIC_VESICLE,0.7213483146067415,0.5138364779874214,0.38110316649642495,0.6213836477987421,0.6972420837589377,0.5584905660377358,0.4306435137895812,0.6238993710691824
4521,GO_RNA_POLYMERASE_COMPLEX,0.6718079673135853,0.6031446540880503,0.4199182839632278,0.47044025157232705,0.6470888661899898,0.5547169811320755,0.44341164453524007,0.47924528301886793
4522,GO_MRNA_CLEAVAGE_FACTOR_COMPLEX,0.5439223697650665,0.540251572327044,0.4906026557711951,0.4767295597484277,0.5382022471910113,0.5389937106918239,0.4906026557711951,0.4767295597484277
4523,GO_PERINUCLEAR_REGION_OF_CYTOPLASM,0.7615934627170582,0.5911949685534591,0.3416751787538304,0.5169811320754717,0.7055158324821247,0.5899371069182391,0.3550561797752809,0.5647798742138365
4524,GO_NUCLEOLAR_PART,0.6263534218590399,0.539622641509434,0.46404494382022465,0.5477987421383648,0.6263534218590399,0.5327044025157233,0.46762002042900924,0.5433962264150943
4525,GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX,0.6736465781409601,0.5371069182389937,0.4103166496424923,0.4849056603773585,0.6649642492339122,0.5547169811320755,0.4212461695607763,0.48427672955974843
4526,GO_INO80_TYPE_COMPLEX,0.5507660878447396,0.4949685534591195,0.4887640449438202,0.5144654088050314,0.5507660878447396,0.4949685534591195,0.49203268641470893,0.5088050314465409
4527,GO_CELL_CORTEX_PART,0.6892747701736466,0.5622641509433962,0.43360572012257403,0.5610062893081761,0.6700715015321758,0.45660377358490567,0.4505617977528089,0.5911949685534591
4528,GO_SMN_COMPLEX,0.5494382022471911,0.5572327044025157,0.4922369765066394,0.5333333333333333,0.5357507660878447,0.5490566037735849,0.49591419816138915,0.5666666666666667
4529,GO_GOLGI_STACK,0.6908069458631255,0.5616352201257861,0.4051072522982635,0.5094339622641509,0.6295199182839633,0.5270440251572327,0.4388151174668029,0.540251572327044
4530,GO_SCF_UBIQUITIN_LIGASE_COMPLEX,0.6056179775280899,0.5471698113207547,0.4438202247191011,0.4849056603773585,0.6031664964249233,0.5383647798742138,0.4438202247191011,0.4849056603773585
4531,GO_CD40_RECEPTOR_COMPLEX,0.5229826353421858,0.590566037735849,0.5069458631256384,0.5572327044025157,0.5229826353421858,0.590566037735849,0.5069458631256384,0.5572327044025157
4532,GO_BLOC_1_COMPLEX,0.5502553626149133,0.4811320754716981,0.47405515832482126,0.5144654088050314,0.5388151174668029,0.4716981132075472,0.5072522982635341,0.5050314465408805
4533,GO_T_CELL_RECEPTOR_COMPLEX,0.588661899897855,0.5836477987421383,0.46108273748723183,0.5245283018867924,0.5664964249233911,0.5251572327044025,0.46108273748723183,0.5245283018867924
4534,GO_CYTOSOLIC_PART,0.7287027579162411,0.5691823899371069,0.4055158324821246,0.5654088050314465,0.6726251276813074,0.6138364779874214,0.44790602655771194,0.6113207547169811
4535,GO_VACUOLE,0.7759959141981614,0.5383647798742138,0.31348314606741573,0.5666666666666667,0.6980592441266598,0.4981132075471698,0.3713993871297242,0.5710691823899371
4536,GO_SECRETORY_VESICLE,0.7601634320735444,0.5918238993710692,0.36424923391215525,0.6150943396226415,0.6941777323799794,0.5748427672955975,0.3915219611848825,0.7169811320754716
4537,GO_NUCLEAR_SPECK,0.7210418794688458,0.6226415094339623,0.3838610827374872,0.659119496855346,0.6817160367722165,0.5264150943396226,0.3987742594484167,0.5566037735849056
4538,GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,0.6156281920326864,0.5509433962264151,0.4735444330949949,0.5383647798742138,0.5869254341164454,0.5635220125786163,0.4735444330949949,0.5383647798742138
4539,GO_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX,0.5367722165474974,0.4767295597484277,0.45689479060265586,0.49559748427672956,0.5367722165474974,0.4767295597484277,0.4692543411644535,0.5226415094339623
4540,GO_SITE_OF_POLARIZED_GROWTH,0.7017364657814095,0.5232704402515723,0.3866189989785495,0.5685534591194968,0.6709908069458631,0.5572327044025157,0.41971399387129726,0.5672955974842767
4541,GO_ENDOCYTIC_VESICLE,0.7254341164453525,0.5578616352201258,0.3420837589376915,0.4937106918238994,0.6593462717058223,0.5654088050314465,0.41184882533197137,0.5490566037735849
4542,GO_CHROMOSOMAL_REGION,0.734320735444331,0.5264150943396226,0.3915219611848825,0.5981132075471698,0.7039836567926454,0.5144654088050314,0.4084780388151175,0.5484276729559748
4543,GO_INCLUSION_BODY,0.6696629213483146,0.5666666666666667,0.43074565883554644,0.5679245283018868,0.6325842696629214,0.5584905660377358,0.4411644535240041,0.5679245283018868
4544,GO_MITOTIC_SPINDLE,0.6926455566905004,0.520125786163522,0.42880490296220625,0.6012578616352201,0.690194075587334,0.5509433962264151,0.4456588355464759,0.5836477987421383
4545,GO_ANAPHASE_PROMOTING_COMPLEX,0.5971399387129726,0.4327044025157233,0.4850868232890705,0.4811320754716981,0.5971399387129726,0.4327044025157233,0.4850868232890705,0.4811320754716981
4546,GO_NUCLEAR_INCLUSION_BODY,0.5524004085801838,0.5333333333333333,0.4762002042900919,0.5289308176100629,0.5484167517875383,0.5647798742138365,0.48804902962206337,0.519496855345912
4547,GO_CELL_PROJECTION_CYTOPLASM,0.6404494382022472,0.6440251572327044,0.4654749744637385,0.519496855345912,0.6061287027579162,0.6245283018867924,0.4654749744637385,0.519496855345912
4548,GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN,0.5722165474974463,0.49559748427672956,0.47191011235955055,0.5238993710691824,0.5693564862104188,0.510062893081761,0.47191011235955055,0.5238993710691824
4549,GO_MALE_GERM_CELL_NUCLEUS,0.5560776302349336,0.5509433962264151,0.45852911133810004,0.5572327044025157,0.550561797752809,0.5364779874213836,0.48651685393258426,0.6125786163522012
4550,GO_MYOFILAMENT,0.6092951991828397,0.5553459119496855,0.4922369765066394,0.46226415094339623,0.6091930541368744,0.549685534591195,0.5001021450459652,0.5308176100628931
4551,GO_GEMINI_OF_COILED_BODIES,0.5404494382022471,0.5245283018867924,0.4922369765066394,0.5333333333333333,0.5404494382022471,0.5245283018867924,0.49325842696629213,0.5245283018867924
4552,GO_CELL_PROJECTION_MEMBRANE,0.7534218590398366,0.6553459119496855,0.401123595505618,0.5622641509433962,0.7065372829417773,0.4830188679245283,0.40980592441266595,0.5446540880503145
4553,GO_APICAL_PART_OF_CELL,0.7880490296220634,0.5377358490566038,0.381511746680286,0.559748427672956,0.7538304392236976,0.5641509433962264,0.4186925434116446,0.5861635220125786
4554,GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.697037793667007,0.5710691823899371,0.4254341164453524,0.5163522012578616,0.6281920326864148,0.5849056603773585,0.44473953013278855,0.4666666666666667
4555,GO_SPINDLE_POLE,0.6899897854954035,0.6245283018867925,0.4212461695607763,0.6176100628930817,0.6457609805924414,0.610062893081761,0.42819203268641476,0.579874213836478
4556,GO_FANCONI_ANAEMIA_NUCLEAR_COMPLEX,0.53585291113381,0.5050314465408805,0.497344228804903,0.5666666666666667,0.53585291113381,0.5050314465408805,0.497344228804903,0.5666666666666667
4557,GO_SEX_CHROMOSOME,0.595812053115424,0.5025157232704403,0.4764044943820224,0.590566037735849,0.5850868232890705,0.5257861635220126,0.4764044943820224,0.590566037735849
4558,GO_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX,0.5435137895812053,0.5490566037735849,0.4910112359550562,0.4811320754716981,0.5375893769152197,0.5477987421383648,0.4910112359550562,0.4811320754716981
4559,GO_NEURON_PART,0.7921348314606741,0.5861635220125786,0.31001021450459654,0.539622641509434,0.7521961184882534,0.6616352201257861,0.36925434116445355,0.5710691823899372
4560,GO_CAJAL_BODY,0.5777323799795708,0.5622641509433962,0.4898876404494382,0.5069182389937107,0.5598569969356486,0.5163522012578616,0.4898876404494382,0.5069182389937107
4561,GO_ROUGH_ENDOPLASMIC_RETICULUM,0.6258426966292134,0.5761006289308176,0.4218590398365679,0.5056603773584906,0.6153217568947905,0.5761006289308176,0.4244126659856997,0.520125786163522
4562,GO_TRANSFERASE_COMPLEX,0.7671092951991829,0.5893081761006289,0.35863125638406534,0.5245283018867924,0.722267620020429,0.5855345911949685,0.37548518896833505,0.5861635220125786
4563,GO_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,0.5625127681307457,0.46226415094339623,0.47191011235955055,0.5238993710691824,0.5597548518896833,0.4962264150943396,0.49969356486210414,0.4981132075471698
4564,GO_APICAL_JUNCTION_COMPLEX,0.7005107252298264,0.5477987421383648,0.39846782431052086,0.6459119496855346,0.6825331971399388,0.5232704402515723,0.41430030643513793,0.5031446540880503
4565,GO_MICROBODY,0.6797752808988764,0.5742138364779874,0.4143003064351379,0.5069182389937107,0.621144024514811,0.5578616352201258,0.45781409601634326,0.4628930817610063
4566,GO_GERM_CELL_NUCLEUS,0.5598569969356487,0.5415094339622641,0.447191011235955,0.5477987421383648,0.5598569969356487,0.5415094339622641,0.447191011235955,0.5477987421383648
4567,GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,0.8270684371807967,0.5930817610062893,0.2909090909090909,0.5710691823899371,0.7605720122574056,0.6270440251572328,0.3292134831460674,0.6176100628930817
4568,GO_PORE_COMPLEX,0.6022471910112359,0.590566037735849,0.4866189989785495,0.49056603773584906,0.5960163432073544,0.5660377358490566,0.49570990806945864,0.5238993710691824
4569,GO_LUMENAL_SIDE_OF_MEMBRANE,0.591317671092952,0.5553459119496855,0.4462717058222676,0.4276729559748428,0.591317671092952,0.5553459119496855,0.4462717058222676,0.4276729559748428
4570,GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE,0.6443309499489274,0.5446540880503145,0.4470888661899898,0.5735849056603773,0.630541368743616,0.5371069182389937,0.4470888661899898,0.5735849056603773
4571,GO_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX_,0.5251276813074566,0.46226415094339623,0.47752808988764045,0.49056603773584906,0.5183861082737486,0.5289308176100629,0.49867211440245146,0.5138364779874214
4572,GO_LIPID_PARTICLE,0.7257405515832481,0.48930817610062893,0.45709908069458627,0.5616352201257861,0.6967313585291113,0.5509433962264151,0.46057201225740557,0.560377358490566
4573,GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE,0.5160367722165474,0.5144654088050314,0.49080694586312557,0.5371069182389937,0.5118488253319714,0.5050314465408805,0.49080694586312557,0.5371069182389937
4574,GO_VESICLE_COAT,0.6480081716036772,0.620754716981132,0.4219611848825332,0.5716981132075472,0.6283963227783452,0.6018867924528302,0.4304392236976507,0.5716981132075472
4575,GO_POSTSYNAPSE,0.7701736465781409,0.750943396226415,0.3474974463738508,0.6295597484276729,0.7134831460674157,0.6723270440251573,0.37885597548518896,0.5786163522012578
4576,GO_PRECATALYTIC_SPLICEOSOME,0.5502553626149133,0.5465408805031446,0.45291113381001014,0.5647798742138365,0.5502553626149133,0.5465408805031446,0.4592441266598569,0.5559748427672956
4577,GO_AXON,0.7500510725229826,0.6125786163522012,0.3633299284984678,0.5855345911949685,0.7258426966292135,0.47044025157232705,0.4036772216547498,0.570440251572327
4578,GO_CLATHRIN_COAT,0.6557711950970377,0.6213836477987421,0.45914198161389164,0.5477987421383648,0.6557711950970377,0.6213836477987421,0.480388151174668,0.539622641509434
4579,GO_BASAL_PLASMA_MEMBRANE,0.6656792645556691,0.540251572327044,0.47211440245148106,0.4861635220125786,0.6477017364657813,0.5591194968553459,0.4885597548518897,0.4666666666666667
4580,GO_MCM_COMPLEX,0.540755873340143,0.5628930817610063,0.4709908069458631,0.5421383647798742,0.540755873340143,0.5628930817610063,0.4725229826353422,0.5591194968553459
4581,GO_NUCLEAR_BODY,0.7419816138917262,0.6610062893081762,0.3736465781409602,0.5622641509433962,0.684167517875383,0.6163522012578616,0.4012257405515832,0.6503144654088051
